episode,reward,best_so_far,wall_hits,grad_norm
47,-4836.0,898.0,12,0.2585984170436859
48,-2355.0,898.0,0,0.3354942202568054
49,-12504.0,898.0,36,0.3055979907512665
50,-661.0,898.0,0,0.21861253678798676
51,-843.0,898.0,0,0.11050291359424591
52,-1294.0,898.0,0,0.08605854958295822
53,-4923.0,898.0,9,0.31057196855545044
54,-2131.0,898.0,0,0.3956649601459503
55,-2928.0,898.0,0,0.4088417589664459
56,-1535.0,898.0,0,0.4865017533302307
57,-5696.0,898.0,15,0.365194708108902
58,-12325.0,898.0,57,0.2511158287525177
59,-2709.0,898.0,0,0.38825806975364685
60,-7170.0,898.0,27,0.378723680973053
61,-1812.0,898.0,0,0.30354946851730347
62,-2291.0,898.0,0,0.1274244487285614
63,-8452.0,898.0,31,0.2269170582294464
64,-1851.0,898.0,0,0.3421400785446167
65,-3284.0,898.0,3,0.3804817497730255
66,-3296.0,898.0,0,0.29211363196372986
67,-4821.0,898.0,7,0.3710934817790985
68,-836.0,898.0,0,0.28226232528686523
69,-1338.0,898.0,0,0.2831304669380188
70,-3140.0,898.0,5,0.3491887152194977
71,-761.0,898.0,0,0.15731869637966156
72,-3012.0,898.0,7,0.25006330013275146
73,-2478.0,898.0,0,0.313562273979187
74,-13118.0,898.0,49,0.5157347917556763
75,-2266.0,898.0,0,0.2508448660373688
76,-2390.0,898.0,0,0.3017788529396057
77,-19124.0,898.0,81,0.3076373040676117
78,-6442.0,898.0,16,0.2825482189655304
79,-16721.0,898.0,67,0.3353668451309204
80,-1890.0,898.0,0,0.12637676298618317
81,-2896.0,898.0,0,0.21710315346717834
82,-19239.0,898.0,81,0.420644074678421
83,-1063.0,898.0,0,0.12840379774570465
84,-11491.0,898.0,39,0.28854551911354065
85,-13492.0,898.0,59,0.20987612009048462
86,-1770.0,898.0,0,0.1644759327173233
87,-1917.0,898.0,0,0.2178751677274704
88,-5928.0,898.0,13,0.28528374433517456
89,-1647.0,898.0,0,0.24027833342552185
90,-2076.0,898.0,0,0.29492002725601196
91,-2650.0,898.0,0,0.31436842679977417
92,-3562.0,898.0,2,0.3671393096446991
93,-10940.0,898.0,14,0.20378850400447845
94,-2105.0,898.0,0,0.2861160635948181
95,-22268.0,898.0,94,0.39803940057754517
96,-1124.0,898.0,0,0.22732754051685333
97,-1292.0,898.0,0,0.2868136763572693
98,-1520.0,898.0,0,0.3436208963394165
99,-683.0,898.0,0,0.05740641430020332
100,-4165.0,898.0,12,0.31784942746162415
101,-10886.0,898.0,41,0.37028810381889343
102,-2142.0,898.0,0,0.27184563875198364
103,-801.0,898.0,0,0.11310271918773651
104,-3088.0,898.0,0,0.3081476390361786
105,-1756.0,898.0,0,0.21278053522109985
106,-2846.0,898.0,0,0.28328895568847656
107,-11448.0,898.0,40,0.37526580691337585
108,-5856.0,898.0,11,0.2542872130870819
109,-945.0,898.0,0,0.07446882128715515
110,-947.0,898.0,0,0.03542626276612282
111,-1568.0,898.0,0,0.1880757063627243
112,-23076.0,898.0,90,0.31762200593948364
113,-2405.0,898.0,0,0.3068828880786896
114,-2555.0,898.0,0,0.38244712352752686
115,-9896.0,898.0,32,0.277753084897995
116,-2728.0,898.0,0,0.2451113909482956
117,-13349.0,898.0,47,0.2984815835952759
118,-2334.0,898.0,0,0.34076085686683655
119,-8520.0,898.0,26,0.25052472949028015
120,-6519.0,898.0,14,0.43371859192848206
121,-8821.0,898.0,27,0.22281189262866974
122,-24077.0,898.0,103,0.3017948865890503
123,-16970.0,898.0,70,0.463280588388443
124,-1225.0,898.0,0,0.323767751455307
125,-2547.0,898.0,0,0.25688835978507996
126,-7422.0,898.0,26,0.1336069256067276
127,-13874.0,898.0,52,0.3527955710887909
128,-2428.0,898.0,0,0.25913718342781067
129,-1548.0,898.0,0,0.19891133904457092
130,-3071.0,898.0,13,0.11814609169960022
131,-2240.0,898.0,0,0.26043909788131714
132,-6236.0,898.0,18,0.2912454903125763
133,-1894.0,898.0,0,0.2343744933605194
134,-2714.0,898.0,0,0.2548521161079407
135,-1174.0,898.0,0,0.07851152122020721
136,-6260.0,898.0,16,0.08307286351919174
137,201.0,898.0,0,0.4419184923171997
138,-12805.0,898.0,47,0.2506859302520752
139,-3060.0,898.0,0,0.23346398770809174
140,-1939.0,898.0,0,0.12594102323055267
141,-5497.0,898.0,15,0.13720209896564484
142,-2122.0,898.0,0,0.16428403556346893
143,-1033.0,898.0,0,0.08565212786197662
144,-966.0,898.0,0,0.18685252964496613
145,-3468.0,898.0,0,0.2645915448665619
146,219.0,898.0,0,0.618949294090271
147,-2345.0,898.0,0,0.20626670122146606
148,-1049.0,898.0,0,0.20960937440395355
149,-508.0,898.0,0,0.20895345509052277
150,-308.0,898.0,0,0.42293161153793335
151,-2422.0,898.0,0,0.2503034174442291
152,-2014.0,898.0,0,0.17831474542617798
153,-3028.0,898.0,0,0.2635286748409271
154,-2364.0,898.0,0,0.3047502040863037
155,-1437.0,898.0,0,0.11156108975410461
156,-2610.0,898.0,0,0.18155407905578613
157,-1905.0,898.0,0,0.29313597083091736
158,-4933.0,898.0,7,0.2760675549507141
159,-26485.0,898.0,115,0.2539178431034088
160,-2592.0,898.0,6,0.3238449692726135
161,-2598.0,898.0,0,0.26731935143470764
162,-674.0,898.0,0,0.08493492007255554
163,-1835.0,898.0,0,0.353205144405365
164,-2872.0,898.0,0,0.2782230079174042
165,-13104.0,898.0,49,0.21114344894886017
166,-3000.0,898.0,0,0.2871987223625183
167,-2659.0,898.0,0,0.11028777807950974
168,-1785.0,898.0,0,0.20607776939868927
169,-1763.0,898.0,0,0.1446077823638916
170,-2423.0,898.0,0,0.21144843101501465
171,713.0,898.0,0,0.15622635185718536
172,-2696.0,898.0,0,0.4256155490875244
173,-2542.0,898.0,0,0.08362621814012527
174,-3066.0,898.0,0,0.28717994689941406
175,-2314.0,898.0,0,0.09728256613016129
176,-2240.0,898.0,0,0.15801368653774261
177,-1895.0,898.0,0,0.2336820811033249
178,-626.0,898.0,0,0.1820773482322693
179,-8788.0,898.0,26,0.19147373735904694
180,-8956.0,898.0,28,0.06332850456237793
181,-9677.0,898.0,16,0.11990857869386673
182,1569.0,1569.0,0,0.7447479367256165
183,-2027.0,1569.0,0,0.11653707176446915
184,-2986.0,1569.0,0,0.25371262431144714
185,-2814.0,1569.0,0,0.1551956683397293
186,-1344.0,1569.0,0,0.16924305260181427
187,-8159.0,1569.0,28,0.20532308518886566
188,-7233.0,1569.0,23,0.19548898935317993
189,-2217.0,1569.0,0,0.1933206021785736
190,-6025.0,1569.0,13,0.26340532302856445
191,-1628.0,1569.0,0,0.1479305922985077
192,-2306.0,1569.0,0,0.3139647841453552
193,-1378.0,1569.0,0,0.122818723320961
194,-1508.0,1569.0,0,0.12502257525920868
195,-2402.0,1569.0,0,0.2412973791360855
196,-2522.0,1569.0,0,0.1684877574443817
197,-2109.0,1569.0,0,0.17575332522392273
198,-8482.0,1569.0,29,0.15552166104316711
199,-3034.0,1569.0,0,0.2681743800640106
200,-2820.0,1569.0,0,0.2557082176208496
201,-21220.0,1569.0,72,0.17745041847229004
202,-9472.0,1569.0,0,0.29328057169914246
203,-2648.0,1569.0,0,0.14936743676662445
204,-11954.0,1569.0,42,0.30316874384880066
205,-1638.0,1569.0,0,0.12626028060913086
206,-1441.0,1569.0,0,0.11183250695466995
207,-2781.0,1569.0,0,0.21354137361049652
208,-461.0,1569.0,0,0.22622749209403992
209,-7131.0,1569.0,27,0.2976170480251312
210,-2692.0,1569.0,0,0.2007196992635727
211,-8672.0,1569.0,26,0.21426862478256226
212,-5773.0,1569.0,16,0.1408073604106903
213,1423.0,1569.0,0,0.7447055578231812
214,-5349.0,1569.0,11,0.24745707213878632
215,-1284.0,1569.0,0,0.08362661302089691
216,1.0,1569.0,0,0.36782774329185486
217,-8159.0,1569.0,25,0.11134453117847443
218,-2349.0,1569.0,0,0.16137054562568665
219,-1302.0,1569.0,0,0.08720648288726807
220,-14117.0,1569.0,37,0.1570155769586563
221,-2900.0,1569.0,6,0.12565185129642487
222,-9878.0,1569.0,32,0.2079119086265564
223,-3292.0,1569.0,0,0.3117387294769287
224,-1708.0,1569.0,0,0.1103224977850914
225,-3220.0,1569.0,0,0.16487565636634827
226,-2089.0,1569.0,0,0.20163056254386902
227,-655.0,1569.0,0,0.14968237280845642
228,-2529.0,1569.0,0,0.15277612209320068
229,-1536.0,1569.0,0,0.11979512125253677
230,-2511.0,1569.0,0,0.24191810190677643
231,-1636.0,1569.0,0,0.06891544908285141
232,-2482.0,1569.0,0,0.3077763020992279
233,-2036.0,1569.0,0,0.19719566404819489
234,-1129.0,1569.0,0,0.09221556037664413
235,-2548.0,1569.0,4,0.14846549928188324
236,-2630.0,1569.0,0,0.25402069091796875
237,-9744.0,1569.0,32,0.17128658294677734
238,-806.0,1569.0,0,0.18789944052696228
239,-80.0,1569.0,0,0.42187586426734924
240,-9439.0,1569.0,32,0.16380023956298828
241,-2550.0,1569.0,0,0.18979617953300476
242,-2750.0,1569.0,0,0.21176162362098694
243,-2036.0,1569.0,0,0.18610481917858124
244,-8755.0,1569.0,33,0.17729401588439941
245,-1920.0,1569.0,0,0.28429386019706726
246,-3363.0,1569.0,3,0.22038587927818298
247,-979.0,1569.0,0,0.11790048331022263
248,-3596.0,1569.0,8,0.2352478951215744
249,-2400.0,1569.0,0,0.22902153432369232
250,-2744.0,1569.0,0,0.18305057287216187
251,-8707.0,1569.0,31,0.27868252992630005
252,-1856.0,1569.0,0,0.12899774312973022
253,-1836.0,1569.0,0,0.23164547979831696
254,-1353.0,1569.0,0,0.21632924675941467
255,-2197.0,1569.0,0,0.14525122940540314
256,-1135.0,1569.0,0,0.20979706943035126
257,-2162.0,1569.0,0,0.26465967297554016
258,65.0,1569.0,0,0.61667400598526
259,-2178.0,1569.0,0,0.12198242545127869
260,-1640.0,1569.0,0,0.3189889192581177
261,-1470.0,1569.0,0,0.21475709974765778
262,-1660.0,1569.0,0,0.1448635756969452
263,-1257.0,1569.0,0,0.1666848063468933
264,-1559.0,1569.0,0,0.12872357666492462
265,-1964.0,1569.0,0,0.16849002242088318
266,-104.0,1569.0,0,0.5830679535865784
267,-1720.0,1569.0,0,0.137676402926445
268,-18722.0,1569.0,76,0.33987435698509216
269,-3492.0,1569.0,0,0.256237655878067
270,-1707.0,1569.0,0,0.1922551840543747
271,-2167.0,1569.0,0,0.1897919625043869
272,-2049.0,1569.0,0,0.09236234426498413
273,-3367.0,1569.0,10,0.19792300462722778
274,-5450.0,1569.0,19,0.21506190299987793
275,-5457.0,1569.0,13,0.1889861822128296
276,-1375.0,1569.0,0,0.09439429640769958
277,-3410.0,1569.0,2,0.25584930181503296
278,-3196.0,1569.0,0,0.2759931981563568
279,-1384.0,1569.0,0,0.10616720467805862
280,-1188.0,1569.0,0,0.16939491033554077
281,-2709.0,1569.0,0,0.1378004401922226
282,-753.0,1569.0,0,0.27742186188697815
283,-1177.0,1569.0,0,0.08822406828403473
284,-10040.0,1569.0,34,0.2601780593395233
285,-6669.0,1569.0,24,0.1203593909740448
286,-1150.0,1569.0,0,0.06995560228824615
287,-3201.0,1569.0,4,0.1054149717092514
288,-2088.0,1569.0,0,0.5770671963691711
289,-3100.0,1569.0,0,0.23714914917945862
290,-3008.0,1569.0,0,0.25824621319770813
291,-2483.0,1569.0,0,0.23573921620845795
292,-1322.0,1569.0,0,0.08452244848012924
293,-6510.0,1569.0,18,0.16706077754497528
294,-881.0,1569.0,0,0.20605121552944183
295,-6029.0,1569.0,19,0.13954444229602814
296,-21388.0,1569.0,88,0.12432233989238739
297,-2314.0,1569.0,0,0.14203940331935883
298,-6457.0,1569.0,15,0.2200499325990677
299,-11115.0,1569.0,39,0.3987765312194824
300,-2013.0,1569.0,0,0.20905184745788574
301,-1993.0,1569.0,0,0.2148011177778244
302,-14088.0,1569.0,54,0.13537587225437164
303,-2400.0,1569.0,0,0.03400310128927231
304,-1932.0,1569.0,0,0.1607268899679184
305,-2695.0,1569.0,0,0.21062061190605164
306,-3267.0,1569.0,0,0.3017549216747284
307,-1346.0,1569.0,0,0.12218132615089417
308,-3809.0,1569.0,8,0.15642140805721283
309,-2360.0,1569.0,3,0.08190716058015823
310,-1313.0,1569.0,0,0.1197761744260788
311,-1506.0,1569.0,0,0.1190531775355339
312,-2624.0,1569.0,0,0.19807207584381104
313,-1648.0,1569.0,0,0.16766521334648132
314,-2663.0,1569.0,0,0.1987941414117813
315,-15400.0,1569.0,61,0.09614381939172745
316,-8809.0,1569.0,30,0.19076062738895416
317,-1384.0,1569.0,0,0.12001408636569977
318,-12750.0,1569.0,39,0.20526716113090515
319,-2760.0,1569.0,0,0.1573602855205536
320,-1582.0,1569.0,0,0.18968510627746582
321,-1729.0,1569.0,0,0.22321978211402893
322,-2341.0,1569.0,0,0.27439069747924805
323,-2076.0,1569.0,0,0.26576730608940125
324,-3232.0,1569.0,0,0.22899684309959412
325,-10131.0,1569.0,33,0.2800481915473938
326,-1495.0,1569.0,0,0.06551617383956909
327,-5943.0,1569.0,13,0.13019248843193054
328,43.0,1569.0,0,0.509391725063324
329,-5329.0,1569.0,14,0.13058379292488098
330,-2568.0,1569.0,0,0.1655779331922531
331,-1616.0,1569.0,0,0.15283501148223877
332,-2148.0,1569.0,0,0.1663176417350769
333,728.0,1569.0,0,0.5282970070838928
334,-7290.0,1569.0,25,0.1067139133810997
335,-5325.0,1569.0,13,0.23617714643478394
336,-1105.0,1569.0,0,0.11071010679006577
337,-1548.0,1569.0,0,0.1048077791929245
338,-1659.0,1569.0,0,0.20615673065185547
339,-7284.0,1569.0,22,0.202255979180336
340,-1343.0,1569.0,0,0.14045695960521698
341,-10932.0,1569.0,38,0.3485095798969269
342,-4896.0,1569.0,10,0.24921172857284546
343,-3264.0,1569.0,0,0.16596104204654694
344,-3052.0,1569.0,0,0.1937037706375122
345,-966.0,1569.0,0,0.1604211926460266
346,-1945.0,1569.0,0,0.14281557500362396
347,-2864.0,1569.0,0,0.16535311937332153
348,-4080.0,1569.0,6,0.20152272284030914
349,-10549.0,1569.0,40,0.21012118458747864
350,-8315.0,1569.0,28,0.19549687206745148
351,-1727.0,1569.0,0,0.11490167677402496
352,-2040.0,1569.0,0,0.13159631192684174
353,-678.0,1569.0,0,0.17165113985538483
354,-1129.0,1569.0,0,0.18320544064044952
355,-1921.0,1569.0,0,0.3325653076171875
356,-2198.0,1569.0,0,0.1707879602909088
357,-2121.0,1569.0,0,0.15018248558044434
358,-1935.0,1569.0,0,0.1561250537633896
359,-1336.0,1569.0,0,0.16634124517440796
360,-1747.0,1569.0,0,0.10884269326925278
361,-1609.0,1569.0,0,0.09973247349262238
362,-12055.0,1569.0,33,0.1985064446926117
363,-2772.0,1569.0,0,0.05961238965392113
364,-2155.0,1569.0,0,0.15605631470680237
365,-1209.0,1569.0,0,0.22821834683418274
366,-2548.0,1569.0,0,0.15597307682037354
367,-1472.0,1569.0,0,0.1862703412771225
368,-17589.0,1569.0,71,0.20042328536510468
369,-1664.0,1569.0,0,0.10318781435489655
370,-1925.0,1569.0,0,0.13807877898216248
371,-2122.0,1569.0,0,0.14196985960006714
372,-20320.0,1569.0,87,0.30664074420928955
373,-5497.0,1569.0,27,0.5031244158744812
374,-1735.0,1569.0,0,0.22294920682907104
375,-14168.0,1569.0,58,0.10269438475370407
376,-23.0,1569.0,0,0.2557791471481323
377,-1087.0,1569.0,0,0.15925239026546478
378,-6170.0,1569.0,18,0.3253285586833954
379,-7160.0,1569.0,17,0.27763599157333374
380,-2107.0,1569.0,0,0.1058090403676033
381,-2249.0,1569.0,0,0.1119355782866478
382,-5510.0,1569.0,9,0.15205448865890503
383,-743.0,1569.0,0,0.09958940744400024
384,-10046.0,1569.0,37,0.21132341027259827
385,-2063.0,1569.0,0,0.2650904655456543
386,-3308.0,1569.0,0,0.3850124180316925
387,-5767.0,1569.0,10,0.05821574851870537
388,-1728.0,1569.0,0,0.149495929479599
389,-6290.0,1569.0,14,0.23487316071987152
390,-1101.0,1569.0,0,0.22516410052776337
391,-2277.0,1569.0,0,0.19123847782611847
392,-5057.0,1569.0,16,0.21357664465904236
393,-8318.0,1569.0,22,0.21430201828479767
394,-8037.0,1569.0,27,0.2026570588350296
395,-1556.0,1569.0,0,0.1361653208732605
396,-2372.0,1569.0,0,0.17637504637241364
397,-2213.0,1569.0,0,0.13596639037132263
398,-1520.0,1569.0,0,0.26002267003059387
399,-2014.0,1569.0,0,0.10453911870718002
400,-2852.0,1569.0,0,0.32223403453826904
401,-3824.0,1569.0,7,0.12670953571796417
402,-9673.0,1569.0,36,0.13258758187294006
403,-1709.0,1569.0,0,0.1618296205997467
404,-2321.0,1569.0,0,0.19914479553699493
405,-3006.0,1569.0,0,0.17887645959854126
406,-1643.0,1569.0,0,0.1603185534477234
407,-6877.0,1569.0,23,0.1156369149684906
408,-2844.0,1569.0,0,0.14709487557411194
409,-3238.0,1569.0,0,0.14339812099933624
410,157.0,1569.0,0,0.420310914516449
411,-22387.0,1569.0,94,0.21995648741722107
412,-7005.0,1569.0,21,0.14387859404087067
413,-2978.0,1569.0,0,0.12232088297605515
414,-4174.0,1569.0,10,0.1261388659477234
415,-1965.0,1569.0,0,0.21911290287971497
416,-1785.0,1569.0,0,0.25276318192481995
417,1475.0,1569.0,0,0.19816277921199799
418,-8998.0,1569.0,26,0.08387299627065659
419,-14112.0,1569.0,55,0.17366911470890045
420,-662.0,1569.0,0,0.38253554701805115
421,-1627.0,1569.0,0,0.19972120225429535
422,-2098.0,1569.0,0,0.1967225819826126
423,-1955.0,1569.0,0,0.19041720032691956
424,-1425.0,1569.0,0,0.08275135606527328
425,-1749.0,1569.0,0,0.1035754531621933
426,-3016.0,1569.0,0,0.205122172832489
427,-4124.0,1569.0,1,0.18287383019924164
428,-16336.0,1569.0,64,0.2159871906042099
429,-1990.0,1569.0,0,0.16976867616176605
430,-2083.0,1569.0,0,0.14247077703475952
431,-680.0,1569.0,0,0.18822990357875824
432,-764.0,1569.0,0,0.06537733227014542
433,-1508.0,1569.0,0,0.13819916546344757
434,-20349.0,1569.0,63,0.15821827948093414
435,-7694.0,1569.0,14,0.2709268629550934
436,-8437.0,1569.0,10,0.30263856053352356
437,-2644.0,1569.0,0,0.19863638281822205
438,-2103.0,1569.0,4,0.2578280568122864
439,-2895.0,1569.0,0,0.11315097659826279
440,-4256.0,1569.0,13,0.13794644176959991
441,-1964.0,1569.0,0,0.19736269116401672
442,-2948.0,1569.0,0,0.23699672520160675
443,-12490.0,1569.0,46,0.32620498538017273
444,-2828.0,1569.0,0,0.10961935669183731
445,-2297.0,1569.0,2,0.1341315656900406
446,-9696.0,1569.0,25,0.11284690350294113
447,-1426.0,1569.0,0,0.19128987193107605
448,-2005.0,1569.0,0,0.2485610544681549
449,-1659.0,1569.0,0,0.1864507794380188
450,-1875.0,1569.0,0,0.19965733587741852
451,-2753.0,1569.0,0,0.319337397813797
452,184.0,1569.0,0,0.5590648651123047
453,-2357.0,1569.0,0,0.30251407623291016
454,-2802.0,1569.0,0,0.2385813593864441
455,-1925.0,1569.0,0,0.2054113894701004
456,-3332.0,1569.0,0,0.20143377780914307
457,-2037.0,1569.0,0,0.2145763784646988
458,-9577.0,1569.0,42,0.0925440564751625
459,-1181.0,1569.0,0,0.12939278781414032
460,-2684.0,1569.0,0,0.41752415895462036
461,-14130.0,1569.0,58,0.18329286575317383
462,228.0,1569.0,0,0.5801980495452881
463,-3696.0,1569.0,6,0.24235469102859497
464,-2218.0,1569.0,0,0.09668219089508057
465,-2317.0,1569.0,0,0.1528269201517105
466,-19348.0,1569.0,86,0.09662368148565292
467,-1256.0,1569.0,0,0.21834160387516022
468,-4061.0,1569.0,7,0.14383968710899353
469,-543.0,1569.0,0,0.2061081975698471
470,-2530.0,1569.0,0,0.35092416405677795
471,-8387.0,1569.0,29,0.12539401650428772
472,-3302.0,1569.0,0,0.2084977626800537
473,-3190.0,1569.0,0,0.11581332236528397
474,-2548.0,1569.0,0,0.18719112873077393
475,-6857.0,1569.0,24,0.13354045152664185
476,-1316.0,1569.0,0,0.1561298817396164
477,-2812.0,1569.0,0,0.17076675593852997
478,-3502.0,1569.0,6,0.13657353818416595
479,-4294.0,1569.0,18,0.19274955987930298
480,-11265.0,1569.0,42,0.14454679191112518
481,-2671.0,1569.0,5,0.18167158961296082
482,-5354.0,1569.0,18,0.11172059923410416
483,-17609.0,1569.0,71,0.23859640955924988
484,-1542.0,1569.0,0,0.11615423113107681
485,-11960.0,1569.0,38,0.12276827543973923
486,-2402.0,1569.0,0,0.3893339931964874
487,-16741.0,1569.0,62,0.24965623021125793
488,-1258.0,1569.0,0,0.12602142989635468
489,-1479.0,1569.0,0,0.1212303563952446
490,-3749.0,1569.0,9,0.08951690793037415
491,-1989.0,1569.0,0,0.18723154067993164
492,-2462.0,1569.0,3,0.11120543628931046
493,-2430.0,1569.0,0,0.178291916847229
494,-10493.0,1569.0,36,0.272606760263443
495,-2107.0,1569.0,0,0.1789168268442154
496,-1751.0,1569.0,0,0.1527525782585144
497,-2852.0,1569.0,0,0.346449077129364
498,-14385.0,1569.0,57,0.26038265228271484
499,-2759.0,1569.0,9,0.2312587946653366
500,-610.0,1569.0,0,0.29334113001823425
